dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
15/1/2022,1,1,0,22,casual,2,4.99,1.56,9.98,8.42
15/1/2022,1,1,0,23,casual,3,4.99,1.56,14.97,13.41
16/1/2022,1,1,1,0,casual,2,4.99,1.56,9.98,8.42
16/1/2022,1,1,1,1,casual,2,4.99,1.56,9.98,8.42
16/1/2022,1,1,1,2,casual,3,4.99,1.56,14.97,13.41
16/1/2022,1,1,1,3,casual,0,4.99,1.56,0,-1.56
16/1/2022,1,1,1,4,casual,2,4.99,1.56,9.98,8.42
16/1/2022,1,1,1,5,casual,1,4.99,1.56,4.99,3.43
16/1/2022,1,1,1,6,casual,0,4.99,1.56,0,-1.56
16/1/2022,1,1,1,7,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
16/1/2022,1,1,1,8,casual,3,4.99,1.56,14.97,13.41
16/1/2022,1,1,1,9,casual,7,4.99,1.56,34.93,33.37
16/1/2022,1,1,1,10,casual,19,4.99,1.56,94.81,93.25
16/1/2022,1,1,1,11,casual,21,4.99,1.56,104.79,103.23
16/1/2022,1,1,1,12,casual,20,4.99,1.56,99.80000000000001,98.24000000000001
16/1/2022,1,1,1,13,casual,26,4.99,1.56,129.74,128.18
16/1/2022,1,1,1,14,casual,23,4.99,1.56,114.77000000000001,113.21000000000001
16/1/2022,1,1,1,15,casual,17,4.99,1.56,84.83,83.27
16/1/2022,1,1,1,16,casual,22,4.99,1.56,109.78,108.22
16/1/2022,1,1,1,17,casual,19,4.99,1.56,94.81,93.25
16/1/2022,1,1,1,18,casual,6,4.99,1.56,29.94,28.380000000000003
16/1/2022,1,1,1,19,casual,10,4.99,1.56,49.900000000000006,48.34
16/1/2022,1,1,1,20,casual,2,4.99,1.56,9.98,8.42
16/1/2022,1,1,1,21,casual,3,4.99,1.56,14.97,13.41
16/1/2022,1,1,1,22,casual,4,4.99,1.56,19.96,18.400000000000002
16/1/2022,1,1,1,23,casual,0,4.99,1.56,0,-1.56
17/1/2022,1,1,2,0,casual,0,4.99,1.56,0,-1.56
17/1/2022,1,1,2,1,casual,0,4.99,1.56,0,-1.56
17/1/2022,1,1,2,2,casual,0,4.99,1.56,0,-1.56
17/1/2022,1,1,2,4,casual,0,4.99,1.56,0,-1.56
17/1/2022,1,1,2,5,casual,0,4.99,1.56,0,-1.56
17/1/2022,1,1,2,6,casual,0,4.99,1.56,0,-1.56
17/1/2022,1,1,2,7,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
17/1/2022,1,1,2,8,casual,3,4.99,1.56,14.97,13.41
17/1/2022,1,1,2,9,casual,7,4.99,1.56,34.93,33.37
17/1/2022,1,1,2,10,casual,1,4.99,1.56,4.99,3.43
17/1/2022,1,1,2,11,casual,2,4.99,1.56,9.98,8.42
17/1/2022,1,1,2,12,casual,3,4.99,1.56,14.97,13.41
17/1/2022,1,1,2,13,casual,8,4.99,1.56,39.92,38.36
17/1/2022,1,1,2,14,casual,12,4.99,1.56,59.88,58.32
17/1/2022,1,1,2,15,casual,6,4.99,1.56,29.94,28.380000000000003
17/1/2022,1,1,2,16,casual,14,4.99,1.56,69.86,68.3
17/1/2022,1,1,2,17,casual,20,4.99,1.56,99.80000000000001,98.24000000000001
17/1/2022,1,1,2,18,casual,12,4.99,1.56,59.88,58.32
17/1/2022,1,1,2,19,casual,11,4.99,1.56,54.89,53.33
17/1/2022,1,1,2,20,casual,11,4.99,1.56,54.89,53.33
17/1/2022,1,1,2,21,casual,6,4.99,1.56,29.94,28.380000000000003
17/1/2022,1,1,2,22,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
17/1/2022,1,1,2,23,casual,1,4.99,1.56,4.99,3.43
18/1/2022,1,1,3,0,casual,3,4.99,1.56,14.97,13.41
18/1/2022,1,1,3,1,casual,0,4.99,1.56,0,-1.56
18/1/2022,1,1,3,2,casual,1,4.99,1.56,4.99,3.43
18/1/2022,1,1,3,3,casual,1,4.99,1.56,4.99,3.43
18/1/2022,1,1,3,4,casual,0,4.99,1.56,0,-1.56
18/1/2022,1,1,3,5,casual,0,4.99,1.56,0,-1.56
18/1/2022,1,1,3,6,casual,0,4.99,1.56,0,-1.56
18/1/2022,1,1,3,7,casual,1,4.99,1.56,4.99,3.43
18/1/2022,1,1,3,8,casual,15,4.99,1.56,74.85000000000001,73.29
18/1/2022,1,1,3,9,casual,6,4.99,1.56,29.94,28.380000000000003
18/1/2022,1,1,3,10,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
18/1/2022,1,1,3,11,casual,4,4.99,1.56,19.96,18.400000000000002
18/1/2022,1,1,3,12,casual,6,4.99,1.56,29.94,28.380000000000003
18/1/2022,1,1,3,13,casual,6,4.99,1.56,29.94,28.380000000000003
18/1/2022,1,1,3,14,casual,7,4.99,1.56,34.93,33.37
18/1/2022,1,1,3,15,casual,8,4.99,1.56,39.92,38.36
18/1/2022,1,1,3,16,casual,13,4.99,1.56,64.87,63.31
18/1/2022,1,1,3,17,casual,8,4.99,1.56,39.92,38.36
18/1/2022,1,1,3,18,casual,8,4.99,1.56,39.92,38.36
18/1/2022,1,1,3,19,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
18/1/2022,1,1,3,20,casual,1,4.99,1.56,4.99,3.43
18/1/2022,1,1,3,21,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
18/1/2022,1,1,3,22,casual,4,4.99,1.56,19.96,18.400000000000002
18/1/2022,1,1,3,23,casual,2,4.99,1.56,9.98,8.42
19/1/2022,1,1,4,0,casual,0,4.99,1.56,0,-1.56
19/1/2022,1,1,4,1,casual,0,4.99,1.56,0,-1.56
19/1/2022,1,1,4,2,casual,0,4.99,1.56,0,-1.56
19/1/2022,1,1,4,3,casual,0,4.99,1.56,0,-1.56
19/1/2022,1,1,4,4,casual,0,4.99,1.56,0,-1.56
19/1/2022,1,1,4,5,casual,0,4.99,1.56,0,-1.56
19/1/2022,1,1,4,6,casual,0,4.99,1.56,0,-1.56
19/1/2022,1,1,4,7,casual,2,4.99,1.56,9.98,8.42
19/1/2022,1,1,4,8,casual,9,4.99,1.56,44.910000000000004,43.35
19/1/2022,1,1,4,9,casual,6,4.99,1.56,29.94,28.380000000000003
19/1/2022,1,1,4,10,casual,10,4.99,1.56,49.900000000000006,48.34
19/1/2022,1,1,4,11,casual,6,4.99,1.56,29.94,28.380000000000003
19/1/2022,1,1,4,12,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
19/1/2022,1,1,4,13,casual,6,4.99,1.56,29.94,28.380000000000003
19/1/2022,1,1,4,14,casual,15,4.99,1.56,74.85000000000001,73.29
19/1/2022,1,1,4,15,casual,9,4.99,1.56,44.910000000000004,43.35
19/1/2022,1,1,4,16,casual,8,4.99,1.56,39.92,38.36
19/1/2022,1,1,4,17,casual,21,4.99,1.56,104.79,103.23
19/1/2022,1,1,4,18,casual,16,4.99,1.56,79.84,78.28
19/1/2022,1,1,4,19,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
19/1/2022,1,1,4,20,casual,7,4.99,1.56,34.93,33.37
19/1/2022,1,1,4,21,casual,4,4.99,1.56,19.96,18.400000000000002
19/1/2022,1,1,4,22,casual,0,4.99,1.56,0,-1.56
19/1/2022,1,1,4,23,casual,1,4.99,1.56,4.99,3.43
20/1/2022,1,1,5,0,casual,3,4.99,1.56,14.97,13.41
20/1/2022,1,1,5,1,casual,0,4.99,1.56,0,-1.56
20/1/2022,1,1,5,2,casual,0,4.99,1.56,0,-1.56
20/1/2022,1,1,5,3,casual,0,4.99,1.56,0,-1.56
20/1/2022,1,1,5,4,casual,0,4.99,1.56,0,-1.56
20/1/2022,1,1,5,5,casual,0,4.99,1.56,0,-1.56
20/1/2022,1,1,5,6,casual,0,4.99,1.56,0,-1.56
20/1/2022,1,1,5,7,casual,2,4.99,1.56,9.98,8.42
20/1/2022,1,1,5,8,casual,4,4.99,1.56,19.96,18.400000000000002
20/1/2022,1,1,5,9,casual,21,4.99,1.56,104.79,103.23
20/1/2022,1,1,5,10,casual,1,4.99,1.56,4.99,3.43
20/1/2022,1,1,5,11,casual,6,4.99,1.56,29.94,28.380000000000003
20/1/2022,1,1,5,12,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
20/1/2022,1,1,5,13,casual,12,4.99,1.56,59.88,58.32
20/1/2022,1,1,5,14,casual,8,4.99,1.56,39.92,38.36
20/1/2022,1,1,5,15,casual,12,4.99,1.56,59.88,58.32
20/1/2022,1,1,5,16,casual,11,4.99,1.56,54.89,53.33
20/1/2022,1,1,5,17,casual,9,4.99,1.56,44.910000000000004,43.35
20/1/2022,1,1,5,18,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
20/1/2022,1,1,5,19,casual,6,4.99,1.56,29.94,28.380000000000003
20/1/2022,1,1,5,20,casual,1,4.99,1.56,4.99,3.43
20/1/2022,1,1,5,21,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
20/1/2022,1,1,5,22,casual,1,4.99,1.56,4.99,3.43
20/1/2022,1,1,5,23,casual,3,4.99,1.56,14.97,13.41
21/1/2022,1,1,6,0,casual,0,4.99,1.56,0,-1.56
21/1/2022,1,1,6,1,casual,1,4.99,1.56,4.99,3.43
21/1/2022,1,1,6,2,casual,1,4.99,1.56,4.99,3.43
21/1/2022,1,1,6,3,casual,0,4.99,1.56,0,-1.56
21/1/2022,1,1,6,4,casual,0,4.99,1.56,0,-1.56
21/1/2022,1,1,6,5,casual,0,4.99,1.56,0,-1.56
21/1/2022,1,1,6,6,casual,0,4.99,1.56,0,-1.56
21/1/2022,1,1,6,7,casual,3,4.99,1.56,14.97,13.41
21/1/2022,1,1,6,8,casual,3,4.99,1.56,14.97,13.41
21/1/2022,1,1,6,9,casual,2,4.99,1.56,9.98,8.42
21/1/2022,1,1,6,10,casual,0,4.99,1.56,0,-1.56
21/1/2022,1,1,6,11,casual,1,4.99,1.56,4.99,3.43
21/1/2022,1,1,6,12,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
21/1/2022,1,1,6,13,casual,10,4.99,1.56,49.900000000000006,48.34
21/1/2022,1,1,6,14,casual,6,4.99,1.56,29.94,28.380000000000003
21/1/2022,1,1,6,15,casual,6,4.99,1.56,29.94,28.380000000000003
21/1/2022,1,1,6,16,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
21/1/2022,1,1,6,17,casual,7,4.99,1.56,34.93,33.37
21/1/2022,1,1,6,18,casual,3,4.99,1.56,14.97,13.41
21/1/2022,1,1,6,19,casual,0,4.99,1.56,0,-1.56
21/1/2022,1,1,6,20,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
21/1/2022,1,1,6,21,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
21/1/2022,1,1,6,22,casual,3,4.99,1.56,14.97,13.41
21/1/2022,1,1,6,23,casual,1,4.99,1.56,4.99,3.43
22/1/2022,1,1,0,0,casual,1,4.99,1.56,4.99,3.43
22/1/2022,1,1,0,1,casual,1,4.99,1.56,4.99,3.43
22/1/2022,1,1,0,2,casual,1,4.99,1.56,4.99,3.43
22/1/2022,1,1,0,3,casual,1,4.99,1.56,4.99,3.43
22/1/2022,1,1,0,4,casual,1,4.99,1.56,4.99,3.43
22/1/2022,1,1,0,5,casual,1,4.99,1.56,4.99,3.43
22/1/2022,1,1,0,6,casual,0,4.99,1.56,0,-1.56
22/1/2022,1,1,0,7,casual,2,4.99,1.56,9.98,8.42
22/1/2022,1,1,0,8,casual,3,4.99,1.56,14.97,13.41
22/1/2022,1,1,0,9,casual,9,4.99,1.56,44.910000000000004,43.35
22/1/2022,1,1,0,10,casual,9,4.99,1.56,44.910000000000004,43.35
22/1/2022,1,1,0,11,casual,18,4.99,1.56,89.82000000000001,88.26
22/1/2022,1,1,0,12,casual,24,4.99,1.56,119.76,118.2
22/1/2022,1,1,0,13,casual,24,4.99,1.56,119.76,118.2
22/1/2022,1,1,0,14,casual,19,4.99,1.56,94.81,93.25
22/1/2022,1,1,0,15,casual,27,4.99,1.56,134.73000000000002,133.17000000000002
22/1/2022,1,1,0,16,casual,12,4.99,1.56,59.88,58.32
22/1/2022,1,1,0,17,casual,8,4.99,1.56,39.92,38.36
22/1/2022,1,1,0,18,casual,11,4.99,1.56,54.89,53.33
22/1/2022,1,1,0,19,casual,9,4.99,1.56,44.910000000000004,43.35
22/1/2022,1,1,0,20,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
22/1/2022,1,1,0,21,casual,8,4.99,1.56,39.92,38.36
22/1/2022,1,1,0,22,casual,0,4.99,1.56,0,-1.56
22/1/2022,1,1,0,23,casual,2,4.99,1.56,9.98,8.42
23/1/2022,1,1,1,0,casual,2,4.99,1.56,9.98,8.42
23/1/2022,1,1,1,1,casual,0,4.99,1.56,0,-1.56
23/1/2022,1,1,1,2,casual,0,4.99,1.56,0,-1.56
23/1/2022,1,1,1,3,casual,0,4.99,1.56,0,-1.56
23/1/2022,1,1,1,4,casual,0,4.99,1.56,0,-1.56
23/1/2022,1,1,1,5,casual,0,4.99,1.56,0,-1.56
23/1/2022,1,1,1,6,casual,6,4.99,1.56,29.94,28.380000000000003
23/1/2022,1,1,1,7,casual,8,4.99,1.56,39.92,38.36
23/1/2022,1,1,1,8,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
23/1/2022,1,1,1,9,casual,13,4.99,1.56,64.87,63.31
23/1/2022,1,1,1,10,casual,10,4.99,1.56,49.900000000000006,48.34
23/1/2022,1,1,1,11,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
23/1/2022,1,1,1,12,casual,10,4.99,1.56,49.900000000000006,48.34
23/1/2022,1,1,1,13,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
23/1/2022,1,1,1,14,casual,13,4.99,1.56,64.87,63.31
23/1/2022,1,1,1,15,casual,10,4.99,1.56,49.900000000000006,48.34
23/1/2022,1,1,1,16,casual,14,4.99,1.56,69.86,68.3
23/1/2022,1,1,1,17,casual,6,4.99,1.56,29.94,28.380000000000003
23/1/2022,1,1,1,18,casual,7,4.99,1.56,34.93,33.37
23/1/2022,1,1,1,19,casual,9,4.99,1.56,44.910000000000004,43.35
23/1/2022,1,1,1,20,casual,8,4.99,1.56,39.92,38.36
23/1/2022,1,1,1,21,casual,8,4.99,1.56,39.92,38.36
23/1/2022,1,1,1,22,casual,4,4.99,1.56,19.96,18.400000000000002
23/1/2022,1,1,1,23,casual,2,4.99,1.56,9.98,8.42
24/1/2022,1,1,2,0,casual,6,4.99,1.56,29.94,28.380000000000003
24/1/2022,1,1,2,1,casual,2,4.99,1.56,9.98,8.42
24/1/2022,1,1,2,2,casual,2,4.99,1.56,9.98,8.42
24/1/2022,1,1,2,3,casual,0,4.99,1.56,0,-1.56
24/1/2022,1,1,2,4,casual,0,4.99,1.56,0,-1.56
24/1/2022,1,1,2,5,casual,0,4.99,1.56,0,-1.56
24/1/2022,1,1,2,6,casual,1,4.99,1.56,4.99,3.43
24/1/2022,1,1,2,7,casual,11,4.99,1.56,54.89,53.33
24/1/2022,1,1,2,8,casual,11,4.99,1.56,54.89,53.33
24/1/2022,1,1,2,9,casual,11,4.99,1.56,54.89,53.33
24/1/2022,1,1,2,10,casual,23,4.99,1.56,114.77000000000001,113.21000000000001
24/1/2022,1,1,2,11,casual,30,4.99,1.56,149.70000000000002,148.14000000000001
24/1/2022,1,1,2,12,casual,25,4.99,1.56,124.75,123.19
24/1/2022,1,1,2,13,casual,33,4.99,1.56,164.67000000000002,163.11
24/1/2022,1,1,2,14,casual,35,4.99,1.56,174.65,173.09
24/1/2022,1,1,2,15,casual,52,4.99,1.56,259.48,257.92
24/1/2022,1,1,2,16,casual,35,4.99,1.56,174.65,173.09
24/1/2022,1,1,2,17,casual,41,4.99,1.56,204.59,203.03
24/1/2022,1,1,2,18,casual,32,4.99,1.56,159.68,158.12
24/1/2022,1,1,2,19,casual,20,4.99,1.56,99.80000000000001,98.24000000000001
24/1/2022,1,1,2,20,casual,18,4.99,1.56,89.82000000000001,88.26
24/1/2022,1,1,2,21,casual,18,4.99,1.56,89.82000000000001,88.26
24/1/2022,1,1,2,22,casual,14,4.99,1.56,69.86,68.3
24/1/2022,1,1,2,23,casual,19,4.99,1.56,94.81,93.25
25/1/2022,1,1,3,0,casual,6,4.99,1.56,29.94,28.380000000000003
25/1/2022,1,1,3,1,casual,4,4.99,1.56,19.96,18.400000000000002
25/1/2022,1,1,3,2,casual,3,4.99,1.56,14.97,13.41
25/1/2022,1,1,3,3,casual,0,4.99,1.56,0,-1.56
25/1/2022,1,1,3,4,casual,0,4.99,1.56,0,-1.56
25/1/2022,1,1,3,5,casual,0,4.99,1.56,0,-1.56
25/1/2022,1,1,3,6,casual,1,4.99,1.56,4.99,3.43
25/1/2022,1,1,3,7,casual,14,4.99,1.56,69.86,68.3
25/1/2022,1,1,3,8,casual,18,4.99,1.56,89.82000000000001,88.26
25/1/2022,1,1,3,9,casual,18,4.99,1.56,89.82000000000001,88.26
25/1/2022,1,1,3,10,casual,30,4.99,1.56,149.70000000000002,148.14000000000001
25/1/2022,1,1,3,11,casual,52,4.99,1.56,259.48,257.92
25/1/2022,1,1,3,12,casual,46,4.99,1.56,229.54000000000002,227.98000000000002
25/1/2022,1,1,3,13,casual,63,4.99,1.56,314.37,312.81
25/1/2022,1,1,3,14,casual,53,4.99,1.56,264.47,262.91
25/1/2022,1,1,3,15,casual,30,4.99,1.56,149.70000000000002,148.14000000000001
25/1/2022,1,1,3,16,casual,29,4.99,1.56,144.71,143.15
25/1/2022,1,1,3,17,casual,27,4.99,1.56,134.73000000000002,133.17000000000002
25/1/2022,1,1,3,18,casual,24,4.99,1.56,119.76,118.2
25/1/2022,1,1,3,19,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
25/1/2022,1,1,3,20,casual,10,4.99,1.56,49.900000000000006,48.34
25/1/2022,1,1,3,21,casual,19,4.99,1.56,94.81,93.25
25/1/2022,1,1,3,22,casual,12,4.99,1.56,59.88,58.32
25/1/2022,1,1,3,23,casual,3,4.99,1.56,14.97,13.41
26/1/2022,1,1,4,0,casual,3,4.99,1.56,14.97,13.41
26/1/2022,1,1,4,1,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
26/1/2022,1,1,4,2,casual,1,4.99,1.56,4.99,3.43
26/1/2022,1,1,4,3,casual,1,4.99,1.56,4.99,3.43
26/1/2022,1,1,4,4,casual,0,4.99,1.56,0,-1.56
26/1/2022,1,1,4,5,casual,0,4.99,1.56,0,-1.56
26/1/2022,1,1,4,6,casual,0,4.99,1.56,0,-1.56
26/1/2022,1,1,4,7,casual,11,4.99,1.56,54.89,53.33
26/1/2022,1,1,4,8,casual,16,4.99,1.56,79.84,78.28
26/1/2022,1,1,4,9,casual,18,4.99,1.56,89.82000000000001,88.26
26/1/2022,1,1,4,10,casual,16,4.99,1.56,79.84,78.28
26/1/2022,1,1,4,11,casual,11,4.99,1.56,54.89,53.33
26/1/2022,1,1,4,12,casual,29,4.99,1.56,144.71,143.15
26/1/2022,1,1,4,13,casual,17,4.99,1.56,84.83,83.27
26/1/2022,1,1,4,14,casual,16,4.99,1.56,79.84,78.28
26/1/2022,1,1,4,15,casual,22,4.99,1.56,109.78,108.22
26/1/2022,1,1,4,16,casual,15,4.99,1.56,74.85000000000001,73.29
26/1/2022,1,1,4,17,casual,16,4.99,1.56,79.84,78.28
26/1/2022,1,1,4,18,casual,12,4.99,1.56,59.88,58.32
26/1/2022,1,1,4,19,casual,11,4.99,1.56,54.89,53.33
26/1/2022,1,1,4,20,casual,8,4.99,1.56,39.92,38.36
26/1/2022,1,1,4,21,casual,8,4.99,1.56,39.92,38.36
26/1/2022,1,1,4,22,casual,3,4.99,1.56,14.97,13.41
26/1/2022,1,1,4,23,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
27/1/2022,1,1,5,0,casual,6,4.99,1.56,29.94,28.380000000000003
27/1/2022,1,1,5,1,casual,6,4.99,1.56,29.94,28.380000000000003
27/1/2022,1,1,5,2,casual,2,4.99,1.56,9.98,8.42
27/1/2022,1,1,5,3,casual,3,4.99,1.56,14.97,13.41
27/1/2022,1,1,5,4,casual,1,4.99,1.56,4.99,3.43
27/1/2022,1,1,5,5,casual,0,4.99,1.56,0,-1.56
27/1/2022,1,1,5,6,casual,0,4.99,1.56,0,-1.56
27/1/2022,1,1,5,7,casual,6,4.99,1.56,29.94,28.380000000000003
27/1/2022,1,1,5,8,casual,14,4.99,1.56,69.86,68.3
27/1/2022,1,1,5,9,casual,6,4.99,1.56,29.94,28.380000000000003
27/1/2022,1,1,5,10,casual,9,4.99,1.56,44.910000000000004,43.35
27/1/2022,1,1,5,11,casual,10,4.99,1.56,49.900000000000006,48.34
27/1/2022,1,1,5,12,casual,25,4.99,1.56,124.75,123.19
27/1/2022,1,1,5,13,casual,26,4.99,1.56,129.74,128.18
27/1/2022,1,1,5,14,casual,23,4.99,1.56,114.77000000000001,113.21000000000001
27/1/2022,1,1,5,15,casual,27,4.99,1.56,134.73000000000002,133.17000000000002
27/1/2022,1,1,5,16,casual,26,4.99,1.56,129.74,128.18
27/1/2022,1,1,5,17,casual,16,4.99,1.56,79.84,78.28
27/1/2022,1,1,5,18,casual,20,4.99,1.56,99.80000000000001,98.24000000000001
27/1/2022,1,1,5,19,casual,10,4.99,1.56,49.900000000000006,48.34
27/1/2022,1,1,5,20,casual,6,4.99,1.56,29.94,28.380000000000003
27/1/2022,1,1,5,21,casual,8,4.99,1.56,39.92,38.36
27/1/2022,1,1,5,22,casual,11,4.99,1.56,54.89,53.33
27/1/2022,1,1,5,23,casual,8,4.99,1.56,39.92,38.36
28/1/2022,1,1,6,0,casual,1,4.99,1.56,4.99,3.43
28/1/2022,1,1,6,1,casual,1,4.99,1.56,4.99,3.43
28/1/2022,1,1,6,2,casual,3,4.99,1.56,14.97,13.41
28/1/2022,1,1,6,3,casual,1,4.99,1.56,4.99,3.43
28/1/2022,1,1,6,4,casual,0,4.99,1.56,0,-1.56
28/1/2022,1,1,6,5,casual,0,4.99,1.56,0,-1.56
28/1/2022,1,1,6,6,casual,3,4.99,1.56,14.97,13.41
28/1/2022,1,1,6,7,casual,3,4.99,1.56,14.97,13.41
28/1/2022,1,1,6,8,casual,9,4.99,1.56,44.910000000000004,43.35
28/1/2022,1,1,6,9,casual,13,4.99,1.56,64.87,63.31
28/1/2022,1,1,6,10,casual,27,4.99,1.56,134.73000000000002,133.17000000000002
28/1/2022,1,1,6,11,casual,55,4.99,1.56,274.45,272.89
28/1/2022,1,1,6,12,casual,70,4.99,1.56,349.3,347.74
28/1/2022,1,1,6,13,casual,80,4.99,1.56,399.20000000000005,397.64000000000004
28/1/2022,1,1,6,14,casual,123,4.99,1.56,613.77,612.21
28/1/2022,1,1,6,15,casual,90,4.99,1.56,449.1,447.54
28/1/2022,1,1,6,16,casual,131,4.99,1.56,653.69,652.1300000000001
28/1/2022,1,1,6,17,casual,57,4.99,1.56,284.43,282.87
28/1/2022,1,1,6,18,casual,40,4.99,1.56,199.60000000000002,198.04000000000002
28/1/2022,1,1,6,19,casual,33,4.99,1.56,164.67000000000002,163.11
28/1/2022,1,1,6,20,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
28/1/2022,1,1,6,21,casual,18,4.99,1.56,89.82000000000001,88.26
28/1/2022,1,1,6,22,casual,6,4.99,1.56,29.94,28.380000000000003
28/1/2022,1,1,6,23,casual,6,4.99,1.56,29.94,28.380000000000003
29/1/2022,1,1,0,0,casual,15,4.99,1.56,74.85000000000001,73.29
29/1/2022,1,1,0,1,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
29/1/2022,1,1,0,2,casual,3,4.99,1.56,14.97,13.41
29/1/2022,1,1,0,3,casual,4,4.99,1.56,19.96,18.400000000000002
29/1/2022,1,1,0,4,casual,0,4.99,1.56,0,-1.56
29/1/2022,1,1,0,5,casual,1,4.99,1.56,4.99,3.43
29/1/2022,1,1,0,6,casual,1,4.99,1.56,4.99,3.43
29/1/2022,1,1,0,7,casual,0,4.99,1.56,0,-1.56
29/1/2022,1,1,0,8,casual,9,4.99,1.56,44.910000000000004,43.35
29/1/2022,1,1,0,9,casual,13,4.99,1.56,64.87,63.31
29/1/2022,1,1,0,10,casual,38,4.99,1.56,189.62,188.06
29/1/2022,1,1,0,11,casual,57,4.99,1.56,284.43,282.87
29/1/2022,1,1,0,12,casual,73,4.99,1.56,364.27000000000004,362.71000000000004
29/1/2022,1,1,0,13,casual,78,4.99,1.56,389.22,387.66
29/1/2022,1,1,0,14,casual,51,4.99,1.56,254.49,252.93
29/1/2022,1,1,0,15,casual,68,4.99,1.56,339.32,337.76
29/1/2022,1,1,0,16,casual,54,4.99,1.56,269.46000000000004,267.90000000000003
29/1/2022,1,1,0,17,casual,33,4.99,1.56,164.67000000000002,163.11
29/1/2022,1,1,0,18,casual,17,4.99,1.56,84.83,83.27
29/1/2022,1,1,0,19,casual,14,4.99,1.56,69.86,68.3
29/1/2022,1,1,0,20,casual,13,4.99,1.56,64.87,63.31
29/1/2022,1,1,0,21,casual,0,4.99,1.56,0,-1.56
29/1/2022,1,1,0,22,casual,7,4.99,1.56,34.93,33.37
29/1/2022,1,1,0,23,casual,4,4.99,1.56,19.96,18.400000000000002
30/1/2022,1,1,1,0,casual,0,4.99,1.56,0,-1.56
30/1/2022,1,1,1,1,casual,0,4.99,1.56,0,-1.56
30/1/2022,1,1,1,2,casual,1,4.99,1.56,4.99,3.43
30/1/2022,1,1,1,3,casual,0,4.99,1.56,0,-1.56
30/1/2022,1,1,1,4,casual,0,4.99,1.56,0,-1.56
30/1/2022,1,1,1,5,casual,0,4.99,1.56,0,-1.56
30/1/2022,1,1,1,6,casual,0,4.99,1.56,0,-1.56
30/1/2022,1,1,1,7,casual,4,4.99,1.56,19.96,18.400000000000002
30/1/2022,1,1,1,8,casual,12,4.99,1.56,59.88,58.32
30/1/2022,1,1,1,9,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
30/1/2022,1,1,1,10,casual,3,4.99,1.56,14.97,13.41
30/1/2022,1,1,1,11,casual,6,4.99,1.56,29.94,28.380000000000003
30/1/2022,1,1,1,12,casual,5,4.99,1.56,24.950000000000003,23.390000000000004
30/1/2022,1,1,1,13,casual,15,4.99,1.56,74.85000000000001,73.29
30/1/2022,1,1,1,14,casual,15,4.99,1.56,74.85000000000001,73.29
30/1/2022,1,1,1,15,casual,7,4.99,1.56,34.93,33.37
30/1/2022,1,1,1,16,casual,11,4.99,1.56,54.89,53.33
30/1/2022,1,1,1,17,casual,16,4.99,1.56,79.84,78.28
30/1/2022,1,1,1,18,casual,11,4.99,1.56,54.89,53.33
30/1/2022,1,1,1,19,casual,8,4.99,1.56,39.92,38.36
30/1/2022,1,1,1,20,casual,2,4.99,1.56,9.98,8.42
30/1/2022,1,1,1,21,casual,3,4.99,1.56,14.97,13.41
30/1/2022,1,1,1,22,casual,2,4.99,1.56,9.98,8.42
30/1/2022,1,1,1,23,casual,0,4.99,1.56,0,-1.56
31/1/2022,1,1,2,0,casual,0,4.99,1.56,0,-1.56
31/1/2022,1,1,2,1,casual,1,4.99,1.56,4.99,3.43
31/1/2022,1,1,2,2,casual,0,4.99,1.56,0,-1.56
31/1/2022,1,1,2,3,casual,0,4.99,1.56,0,-1.56
31/1/2022,1,1,2,4,casual,0,4.99,1.56,0,-1.56
31/1/2022,1,1,2,5,casual,0,4.99,1.56,0,-1.56
31/1/2022,1,1,2,6,casual,0,4.99,1.56,0,-1.56
31/1/2022,1,1,2,7,casual,6,4.99,1.56,29.94,28.380000000000003
31/1/2022,1,1,2,8,casual,14,4.99,1.56,69.86,68.3
31/1/2022,1,1,2,9,casual,30,4.99,1.56,149.70000000000002,148.14000000000001
